Hour,Load [kW]
6648.0,6209.626378685601
6649.0,5821.524730017751
6650.0,5627.473905683824
6651.0,5530.448493516861
6652.0,5433.423081349901
6653.0,4948.296020515088
6654.0,5045.32143268205
6655.0,5336.397669182938
6656.0,6112.600966518637
6657.0,6791.778851687375
6658.0,6694.753439520413
6659.0,6500.702615186488
6660.0,6597.72802735345
6661.0,6791.778851687375
6662.0,7082.855088188262
6663.0,6985.829676021299
6664.0,6209.626378685601
6665.0,6888.8042638543375
6666.0,9023.363331527513
6667.0,9702.541216696247
6668.0,9120.388743694471
6669.0,8053.109209857886
6670.0,6888.8042638543375
6671.0,6403.677203019525
6672.0,6209.626378685601
6673.0,5821.524730017751
6674.0,5627.473905683824
6675.0,5530.448493516861
6676.0,5433.423081349901
6677.0,4948.296020515088
6678.0,5045.32143268205
6679.0,5336.397669182938
6680.0,6112.600966518637
6681.0,6791.778851687375
6682.0,6694.753439520413
6683.0,6500.702615186488
6684.0,6597.72802735345
6685.0,6791.778851687375
6686.0,7082.855088188262
6687.0,6985.829676021299
6688.0,6209.626378685601
6689.0,6888.8042638543375
6690.0,9023.363331527513
6691.0,9702.541216696247
6692.0,9120.388743694471
6693.0,8053.109209857886
6694.0,6888.8042638543375
6695.0,6403.677203019525
6696.0,6209.626378685601
6697.0,5821.524730017751
6698.0,5627.473905683824
6699.0,5530.448493516861
6700.0,5433.423081349901
6701.0,4948.296020515088
6702.0,5045.32143268205
6703.0,5336.397669182938
6704.0,6112.600966518637
6705.0,6791.778851687375
6706.0,6694.753439520413
6707.0,6500.702615186488
6708.0,6597.72802735345
6709.0,6791.778851687375
6710.0,7082.855088188262
6711.0,6985.829676021299
6712.0,6209.626378685601
6713.0,6888.8042638543375
6714.0,9023.363331527513
6715.0,9702.541216696247
6716.0,9120.388743694471
6717.0,8053.109209857886
6718.0,6888.8042638543375
6719.0,6403.677203019525
6720.0,6209.626378685601
6721.0,5821.524730017751
6722.0,5627.473905683824
6723.0,5530.448493516861
6724.0,5433.423081349901
6725.0,4948.296020515088
6726.0,5045.32143268205
6727.0,5336.397669182938
6728.0,6112.600966518637
6729.0,6791.778851687375
6730.0,6694.753439520413
6731.0,6500.702615186488
6732.0,6597.72802735345
6733.0,6791.778851687375
6734.0,7082.855088188262
6735.0,6985.829676021299
6736.0,6209.626378685601
6737.0,6888.8042638543375
6738.0,9023.363331527513
6739.0,9702.541216696247
6740.0,9120.388743694471
6741.0,8053.109209857886
6742.0,6888.8042638543375
6743.0,6403.677203019525
6744.0,6209.626378685601
6745.0,5821.524730017751
6746.0,5627.473905683824
6747.0,5530.448493516861
6748.0,5433.423081349901
6749.0,4948.296020515088
6750.0,5045.32143268205
6751.0,5336.397669182938
6752.0,6112.600966518637
6753.0,6791.778851687375
6754.0,6694.753439520413
6755.0,6500.702615186488
6756.0,6597.72802735345
6757.0,6791.778851687375
6758.0,7082.855088188262
6759.0,6985.829676021299
6760.0,6209.626378685601
6761.0,6888.8042638543375
6762.0,9023.363331527513
6763.0,9702.541216696247
6764.0,9120.388743694471
6765.0,8053.109209857886
6766.0,6888.8042638543375
6767.0,6403.677203019525
6768.0,6209.626378685601
6769.0,5821.524730017751
6770.0,5627.473905683824
6771.0,5530.448493516861
6772.0,5433.423081349901
6773.0,4948.296020515088
6774.0,5045.32143268205
6775.0,5336.397669182938
6776.0,6112.600966518637
6777.0,6791.778851687375
6778.0,6694.753439520413
6779.0,6500.702615186488
6780.0,6597.72802735345
6781.0,6791.778851687375
6782.0,7082.855088188262
6783.0,6985.829676021299
6784.0,6209.626378685601
6785.0,6888.8042638543375
6786.0,9023.363331527513
6787.0,9702.541216696247
6788.0,9120.388743694471
6789.0,8053.109209857886
6790.0,6888.8042638543375
6791.0,6403.677203019525
6792.0,6209.626378685601
6793.0,5821.524730017751
6794.0,5627.473905683824
6795.0,5530.448493516861
6796.0,5433.423081349901
6797.0,4948.296020515088
6798.0,5045.32143268205
6799.0,5336.397669182938
6800.0,6112.600966518637
6801.0,6791.778851687375
6802.0,6694.753439520413
6803.0,6500.702615186488
6804.0,6597.72802735345
6805.0,6791.778851687375
6806.0,7082.855088188262
6807.0,6985.829676021299
6808.0,6209.626378685601
6809.0,6888.8042638543375
6810.0,9023.363331527513
6811.0,9702.541216696247
6812.0,9120.388743694471
6813.0,8053.109209857886
6814.0,6888.8042638543375
6815.0,6403.677203019525
6816.0,6209.626378685601
6817.0,5821.524730017751
6818.0,5627.473905683824
6819.0,5530.448493516861
6820.0,5433.423081349901
6821.0,4948.296020515088
6822.0,5045.32143268205
6823.0,5336.397669182938
6824.0,6112.600966518637
6825.0,6791.778851687375
6826.0,6694.753439520413
6827.0,6500.702615186488
6828.0,6597.72802735345
6829.0,6791.778851687375
6830.0,7082.855088188262
6831.0,6985.829676021299
6832.0,6209.626378685601
6833.0,6888.8042638543375
6834.0,9023.363331527513
6835.0,9702.541216696247
6836.0,9120.388743694471
6837.0,8053.109209857886
6838.0,6888.8042638543375
6839.0,6403.677203019525
6840.0,6209.626378685601
6841.0,5821.524730017751
6842.0,5627.473905683824
6843.0,5530.448493516861
6844.0,5433.423081349901
6845.0,4948.296020515088
6846.0,5045.32143268205
6847.0,5336.397669182938
6848.0,6112.600966518637
6849.0,6791.778851687375
6850.0,6694.753439520413
6851.0,6500.702615186488
6852.0,6597.72802735345
6853.0,6791.778851687375
6854.0,7082.855088188262
6855.0,6985.829676021299
6856.0,6209.626378685601
6857.0,6888.8042638543375
6858.0,9023.363331527513
6859.0,9702.541216696247
6860.0,9120.388743694471
6861.0,8053.109209857886
6862.0,6888.8042638543375
6863.0,6403.677203019525
6864.0,6209.626378685601
6865.0,5821.524730017751
6866.0,5627.473905683824
6867.0,5530.448493516861
6868.0,5433.423081349901
6869.0,4948.296020515088
6870.0,5045.32143268205
6871.0,5336.397669182938
6872.0,6112.600966518637
6873.0,6791.778851687375
6874.0,6694.753439520413
6875.0,6500.702615186488
6876.0,6597.72802735345
6877.0,6791.778851687375
6878.0,7082.855088188262
6879.0,6985.829676021299
6880.0,6209.626378685601
6881.0,6888.8042638543375
6882.0,9023.363331527513
6883.0,9702.541216696247
6884.0,9120.388743694471
6885.0,8053.109209857886
6886.0,6888.8042638543375
6887.0,6403.677203019525
6888.0,6209.626378685601
6889.0,5821.524730017751
6890.0,5627.473905683824
6891.0,5530.448493516861
6892.0,5433.423081349901
6893.0,4948.296020515088
6894.0,5045.32143268205
6895.0,5336.397669182938
6896.0,6112.600966518637
6897.0,6791.778851687375
6898.0,6694.753439520413
6899.0,6500.702615186488
6900.0,6597.72802735345
6901.0,6791.778851687375
6902.0,7082.855088188262
6903.0,6985.829676021299
6904.0,6209.626378685601
6905.0,6888.8042638543375
6906.0,9023.363331527513
6907.0,9702.541216696247
6908.0,9120.388743694471
6909.0,8053.109209857886
6910.0,6888.8042638543375
6911.0,6403.677203019525
6912.0,6209.626378685601
6913.0,5821.524730017751
6914.0,5627.473905683824
6915.0,5530.448493516861
6916.0,5433.423081349901
6917.0,4948.296020515088
6918.0,5045.32143268205
6919.0,5336.397669182938
6920.0,6112.600966518637
6921.0,6791.778851687375
6922.0,6694.753439520413
6923.0,6500.702615186488
6924.0,6597.72802735345
6925.0,6791.778851687375
6926.0,7082.855088188262
6927.0,6985.829676021299
6928.0,6209.626378685601
6929.0,6888.8042638543375
6930.0,9023.363331527513
6931.0,9702.541216696247
6932.0,9120.388743694471
6933.0,8053.109209857886
6934.0,6888.8042638543375
6935.0,6403.677203019525
6936.0,6209.626378685601
6937.0,5821.524730017751
6938.0,5627.473905683824
6939.0,5530.448493516861
6940.0,5433.423081349901
6941.0,4948.296020515088
6942.0,5045.32143268205
6943.0,5336.397669182938
6944.0,6112.600966518637
6945.0,6791.778851687375
6946.0,6694.753439520413
6947.0,6500.702615186488
6948.0,6597.72802735345
6949.0,6791.778851687375
6950.0,7082.855088188262
6951.0,6985.829676021299
6952.0,6209.626378685601
6953.0,6888.8042638543375
6954.0,9023.363331527513
6955.0,9702.541216696247
6956.0,9120.388743694471
6957.0,8053.109209857886
6958.0,6888.8042638543375
6959.0,6403.677203019525
6960.0,6209.626378685601
6961.0,5821.524730017751
6962.0,5627.473905683824
6963.0,5530.448493516861
6964.0,5433.423081349901
6965.0,4948.296020515088
6966.0,5045.32143268205
6967.0,5336.397669182938
6968.0,6112.600966518637
6969.0,6791.778851687375
6970.0,6694.753439520413
6971.0,6500.702615186488
6972.0,6597.72802735345
6973.0,6791.778851687375
6974.0,7082.855088188262
6975.0,6985.829676021299
6976.0,6209.626378685601
6977.0,6888.8042638543375
6978.0,9023.363331527513
6979.0,9702.541216696247
6980.0,9120.388743694471
6981.0,8053.109209857886
6982.0,6888.8042638543375
6983.0,6403.677203019525
6984.0,6209.626378685601
6985.0,5821.524730017751
6986.0,5627.473905683824
6987.0,5530.448493516861
6988.0,5433.423081349901
6989.0,4948.296020515088
6990.0,5045.32143268205
6991.0,5336.397669182938
6992.0,6112.600966518637
6993.0,6791.778851687375
6994.0,6694.753439520413
6995.0,6500.702615186488
6996.0,6597.72802735345
6997.0,6791.778851687375
6998.0,7082.855088188262
6999.0,6985.829676021299
7000.0,6209.626378685601
7001.0,6888.8042638543375
7002.0,9023.363331527513
7003.0,9702.541216696247
7004.0,9120.388743694471
7005.0,8053.109209857886
7006.0,6888.8042638543375
7007.0,6403.677203019525
7008.0,6209.626378685601
7009.0,5821.524730017751
7010.0,5627.473905683824
7011.0,5530.448493516861
7012.0,5433.423081349901
7013.0,4948.296020515088
7014.0,5045.32143268205
7015.0,5336.397669182938
7016.0,6112.600966518637
7017.0,6791.778851687375
7018.0,6694.753439520413
7019.0,6500.702615186488
7020.0,6597.72802735345
7021.0,6791.778851687375
7022.0,7082.855088188262
7023.0,6985.829676021299
7024.0,6209.626378685601
7025.0,6888.8042638543375
7026.0,9023.363331527513
7027.0,9702.541216696247
7028.0,9120.388743694471
7029.0,8053.109209857886
7030.0,6888.8042638543375
7031.0,6403.677203019525
7032.0,6209.626378685601
7033.0,5821.524730017751
7034.0,5627.473905683824
7035.0,5530.448493516861
7036.0,5433.423081349901
7037.0,4948.296020515088
7038.0,5045.32143268205
7039.0,5336.397669182938
7040.0,6112.600966518637
7041.0,6791.778851687375
7042.0,6694.753439520413
7043.0,6500.702615186488
7044.0,6597.72802735345
7045.0,6791.778851687375
7046.0,7082.855088188262
7047.0,6985.829676021299
7048.0,6209.626378685601
7049.0,6888.8042638543375
7050.0,9023.363331527513
7051.0,9702.541216696247
7052.0,9120.388743694471
7053.0,8053.109209857886
7054.0,6888.8042638543375
7055.0,6403.677203019525
7056.0,6209.626378685601
7057.0,5821.524730017751
7058.0,5627.473905683824
7059.0,5530.448493516861
7060.0,5433.423081349901
7061.0,4948.296020515088
7062.0,5045.32143268205
7063.0,5336.397669182938
7064.0,6112.600966518637
7065.0,6791.778851687375
7066.0,6694.753439520413
7067.0,6500.702615186488
7068.0,6597.72802735345
7069.0,6791.778851687375
7070.0,7082.855088188262
7071.0,6985.829676021299
7072.0,6209.626378685601
7073.0,6888.8042638543375
7074.0,9023.363331527513
7075.0,9702.541216696247
7076.0,9120.388743694471
7077.0,8053.109209857886
7078.0,6888.8042638543375
7079.0,6403.677203019525
7080.0,6209.626378685601
7081.0,5821.524730017751
7082.0,5627.473905683824
7083.0,5530.448493516861
7084.0,5433.423081349901
7085.0,4948.296020515088
7086.0,5045.32143268205
7087.0,5336.397669182938
7088.0,6112.600966518637
7089.0,6791.778851687375
7090.0,6694.753439520413
7091.0,6500.702615186488
7092.0,6597.72802735345
7093.0,6791.778851687375
7094.0,7082.855088188262
7095.0,6985.829676021299
7096.0,6209.626378685601
7097.0,6888.8042638543375
7098.0,9023.363331527513
7099.0,9702.541216696247
7100.0,9120.388743694471
7101.0,8053.109209857886
7102.0,6888.8042638543375
7103.0,6403.677203019525
7104.0,6209.626378685601
7105.0,5821.524730017751
7106.0,5627.473905683824
7107.0,5530.448493516861
7108.0,5433.423081349901
7109.0,4948.296020515088
7110.0,5045.32143268205
7111.0,5336.397669182938
7112.0,6112.600966518637
7113.0,6791.778851687375
7114.0,6694.753439520413
7115.0,6500.702615186488
7116.0,6597.72802735345
7117.0,6791.778851687375
7118.0,7082.855088188262
7119.0,6985.829676021299
7120.0,6209.626378685601
7121.0,6888.8042638543375
7122.0,9023.363331527513
7123.0,9702.541216696247
7124.0,9120.388743694471
7125.0,8053.109209857886
7126.0,6888.8042638543375
7127.0,6403.677203019525
7128.0,6209.626378685601
7129.0,5821.524730017751
7130.0,5627.473905683824
7131.0,5530.448493516861
7132.0,5433.423081349901
7133.0,4948.296020515088
7134.0,5045.32143268205
7135.0,5336.397669182938
7136.0,6112.600966518637
7137.0,6791.778851687375
7138.0,6694.753439520413
7139.0,6500.702615186488
7140.0,6597.72802735345
7141.0,6791.778851687375
7142.0,7082.855088188262
7143.0,6985.829676021299
7144.0,6209.626378685601
7145.0,6888.8042638543375
7146.0,9023.363331527513
7147.0,9702.541216696247
7148.0,9120.388743694471
7149.0,8053.109209857886
7150.0,6888.8042638543375
7151.0,6403.677203019525
7152.0,6209.626378685601
7153.0,5821.524730017751
7154.0,5627.473905683824
7155.0,5530.448493516861
7156.0,5433.423081349901
7157.0,4948.296020515088
7158.0,5045.32143268205
7159.0,5336.397669182938
7160.0,6112.600966518637
7161.0,6791.778851687375
7162.0,6694.753439520413
7163.0,6500.702615186488
7164.0,6597.72802735345
7165.0,6791.778851687375
7166.0,7082.855088188262
7167.0,6985.829676021299
7168.0,6209.626378685601
7169.0,6888.8042638543375
7170.0,9023.363331527513
7171.0,9702.541216696247
7172.0,9120.388743694471
7173.0,8053.109209857886
7174.0,6888.8042638543375
7175.0,6403.677203019525
7176.0,6209.626378685601
7177.0,5821.524730017751
7178.0,5627.473905683824
7179.0,5530.448493516861
7180.0,5433.423081349901
7181.0,4948.296020515088
7182.0,5045.32143268205
7183.0,5336.397669182938
7184.0,6112.600966518637
7185.0,6791.778851687375
7186.0,6694.753439520413
7187.0,6500.702615186488
7188.0,6597.72802735345
7189.0,6791.778851687375
7190.0,7082.855088188262
7191.0,6985.829676021299
7192.0,6209.626378685601
7193.0,6888.8042638543375
7194.0,9023.363331527513
7195.0,9702.541216696247
7196.0,9120.388743694471
7197.0,8053.109209857886
7198.0,6888.8042638543375
7199.0,6403.677203019525
7200.0,6209.626378685601
7201.0,5821.524730017751
7202.0,5627.473905683824
7203.0,5530.448493516861
7204.0,5433.423081349901
7205.0,4948.296020515088
7206.0,5045.32143268205
7207.0,5336.397669182938
7208.0,6112.600966518637
7209.0,6791.778851687375
7210.0,6694.753439520413
7211.0,6500.702615186488
7212.0,6597.72802735345
7213.0,6791.778851687375
7214.0,7082.855088188262
7215.0,6985.829676021299
7216.0,6209.626378685601
7217.0,6888.8042638543375
7218.0,9023.363331527513
7219.0,9702.541216696247
7220.0,9120.388743694471
7221.0,8053.109209857886
7222.0,6888.8042638543375
7223.0,6403.677203019525
7224.0,6209.626378685601
7225.0,5821.524730017751
7226.0,5627.473905683824
7227.0,5530.448493516861
7228.0,5433.423081349901
7229.0,4948.296020515088
7230.0,5045.32143268205
7231.0,5336.397669182938
7232.0,6112.600966518637
7233.0,6791.778851687375
7234.0,6694.753439520413
7235.0,6500.702615186488
7236.0,6597.72802735345
7237.0,6791.778851687375
7238.0,7082.855088188262
7239.0,6985.829676021299
7240.0,6209.626378685601
7241.0,6888.8042638543375
7242.0,9023.363331527513
7243.0,9702.541216696247
7244.0,9120.388743694471
7245.0,8053.109209857886
7246.0,6888.8042638543375
7247.0,6403.677203019525
7248.0,6209.626378685601
7249.0,5821.524730017751
7250.0,5627.473905683824
7251.0,5530.448493516861
7252.0,5433.423081349901
7253.0,4948.296020515088
7254.0,5045.32143268205
7255.0,5336.397669182938
7256.0,6112.600966518637
7257.0,6791.778851687375
7258.0,6694.753439520413
7259.0,6500.702615186488
7260.0,6597.72802735345
7261.0,6791.778851687375
7262.0,7082.855088188262
7263.0,6985.829676021299
7264.0,6209.626378685601
7265.0,6888.8042638543375
7266.0,9023.363331527513
7267.0,9702.541216696247
7268.0,9120.388743694471
7269.0,8053.109209857886
7270.0,6888.8042638543375
7271.0,6403.677203019525
7272.0,6209.626378685601
7273.0,5821.524730017751
7274.0,5627.473905683824
7275.0,5530.448493516861
7276.0,5433.423081349901
7277.0,4948.296020515088
7278.0,5045.32143268205
7279.0,5336.397669182938
7280.0,6112.600966518637
7281.0,6791.778851687375
7282.0,6694.753439520413
7283.0,6500.702615186488
7284.0,6597.72802735345
7285.0,6791.778851687375
7286.0,7082.855088188262
7287.0,6985.829676021299
7288.0,6209.626378685601
7289.0,6888.8042638543375
7290.0,9023.363331527513
7291.0,9702.541216696247
7292.0,9120.388743694471
7293.0,8053.109209857886
7294.0,6888.8042638543375
7295.0,6403.677203019525
7296.0,6209.626378685601
7297.0,5821.524730017751
7298.0,5627.473905683824
7299.0,5530.448493516861
7300.0,5433.423081349901
7301.0,4948.296020515088
7302.0,5045.32143268205
7303.0,5336.397669182938
7304.0,6112.600966518637
7305.0,6791.778851687375
7306.0,6694.753439520413
7307.0,6500.702615186488
7308.0,6597.72802735345
7309.0,6791.778851687375
7310.0,7082.855088188262
7311.0,6985.829676021299
7312.0,6209.626378685601
7313.0,6888.8042638543375
7314.0,9023.363331527513
7315.0,9702.541216696247
7316.0,9120.388743694471
7317.0,8053.109209857886
7318.0,6888.8042638543375
7319.0,6403.677203019525
7320.0,6209.626378685601
7321.0,5821.524730017751
7322.0,5627.473905683824
7323.0,5530.448493516861
7324.0,5433.423081349901
7325.0,4948.296020515088
7326.0,5045.32143268205
7327.0,5336.397669182938
7328.0,6112.600966518637
7329.0,6791.778851687375
7330.0,6694.753439520413
7331.0,6500.702615186488
7332.0,6597.72802735345
7333.0,6791.778851687375
7334.0,7082.855088188262
7335.0,6985.829676021299
7336.0,6209.626378685601
7337.0,6888.8042638543375
7338.0,9023.363331527513
7339.0,9702.541216696247
7340.0,9120.388743694471
7341.0,8053.109209857886
7342.0,6888.8042638543375
7343.0,6403.677203019525
7344.0,6209.626378685601
7345.0,5821.524730017751
7346.0,5627.473905683824
7347.0,5530.448493516861
7348.0,5433.423081349901
7349.0,4948.296020515088
7350.0,5045.32143268205
7351.0,5336.397669182938
7352.0,6112.600966518637
7353.0,6791.778851687375
7354.0,6694.753439520413
7355.0,6500.702615186488
7356.0,6597.72802735345
7357.0,6791.778851687375
7358.0,7082.855088188262
7359.0,6985.829676021299
7360.0,6209.626378685601
7361.0,6888.8042638543375
7362.0,9023.363331527513
7363.0,9702.541216696247
7364.0,9120.388743694471
7365.0,8053.109209857886
7366.0,6888.8042638543375
7367.0,6403.677203019525
7368.0,6209.626378685601
7369.0,5821.524730017751
7370.0,5627.473905683824
7371.0,5530.448493516861
7372.0,5433.423081349901
7373.0,4948.296020515088
7374.0,5045.32143268205
7375.0,5336.397669182938
7376.0,6112.600966518637
7377.0,6791.778851687375
7378.0,6694.753439520413
7379.0,6500.702615186488
7380.0,6597.72802735345
7381.0,6791.778851687375
7382.0,7082.855088188262
7383.0,6985.829676021299
7384.0,6209.626378685601
7385.0,6888.8042638543375
7386.0,9023.363331527513
7387.0,9702.541216696247
7388.0,9120.388743694471
7389.0,8053.109209857886
7390.0,6888.8042638543375
7391.0,6403.677203019525
7392.0,6209.626378685601
7393.0,5821.524730017751
7394.0,5627.473905683824
7395.0,5530.448493516861
7396.0,5433.423081349901
7397.0,4948.296020515088
7398.0,5045.32143268205
7399.0,5336.397669182938
7400.0,6112.600966518637
7401.0,6791.778851687375
7402.0,6694.753439520413
7403.0,6500.702615186488
7404.0,6597.72802735345
7405.0,6791.778851687375
7406.0,7082.855088188262
7407.0,6985.829676021299
7408.0,6209.626378685601
7409.0,6888.8042638543375
7410.0,9023.363331527513
7411.0,9702.541216696247
7412.0,9120.388743694471
7413.0,8053.109209857886
7414.0,6888.8042638543375
7415.0,6403.677203019525
7416.0,6209.626378685601
7417.0,5821.524730017751
7418.0,5627.473905683824
7419.0,5530.448493516861
7420.0,5433.423081349901
7421.0,4948.296020515088
7422.0,5045.32143268205
7423.0,5336.397669182938
7424.0,6112.600966518637
7425.0,6791.778851687375
7426.0,6694.753439520413
7427.0,6500.702615186488
7428.0,6597.72802735345
7429.0,6791.778851687375
7430.0,7082.855088188262
7431.0,6985.829676021299
7432.0,6209.626378685601
7433.0,6888.8042638543375
7434.0,9023.363331527513
7435.0,9702.541216696247
7436.0,9120.388743694471
7437.0,8053.109209857886
7438.0,6888.8042638543375
7439.0,6403.677203019525
7440.0,6209.626378685601
7441.0,5821.524730017751
7442.0,5627.473905683824
7443.0,5530.448493516861
7444.0,5433.423081349901
7445.0,4948.296020515088
7446.0,5045.32143268205
7447.0,5336.397669182938
7448.0,6112.600966518637
7449.0,6791.778851687375
7450.0,6694.753439520413
7451.0,6500.702615186488
7452.0,6597.72802735345
7453.0,6791.778851687375
7454.0,7082.855088188262
7455.0,6985.829676021299
7456.0,6209.626378685601
7457.0,6888.8042638543375
7458.0,9023.363331527513
7459.0,9702.541216696247
7460.0,9120.388743694471
7461.0,8053.109209857886
7462.0,6888.8042638543375
7463.0,6403.677203019525
7464.0,6209.626378685601
7465.0,5821.524730017751
7466.0,5627.473905683824
7467.0,5530.448493516861
7468.0,5433.423081349901
7469.0,4948.296020515088
7470.0,5045.32143268205
7471.0,5336.397669182938
7472.0,6112.600966518637
7473.0,6791.778851687375
7474.0,6694.753439520413
7475.0,6500.702615186488
7476.0,6597.72802735345
7477.0,6791.778851687375
7478.0,7082.855088188262
7479.0,6985.829676021299
7480.0,6209.626378685601
7481.0,6888.8042638543375
7482.0,9023.363331527513
7483.0,9702.541216696247
7484.0,9120.388743694471
7485.0,8053.109209857886
7486.0,6888.8042638543375
7487.0,6403.677203019525
7488.0,6209.626378685601
7489.0,5821.524730017751
7490.0,5627.473905683824
7491.0,5530.448493516861
7492.0,5433.423081349901
7493.0,4948.296020515088
7494.0,5045.32143268205
7495.0,5336.397669182938
7496.0,6112.600966518637
7497.0,6791.778851687375
7498.0,6694.753439520413
7499.0,6500.702615186488
7500.0,6597.72802735345
7501.0,6791.778851687375
7502.0,7082.855088188262
7503.0,6985.829676021299
7504.0,6209.626378685601
7505.0,6888.8042638543375
7506.0,9023.363331527513
7507.0,9702.541216696247
7508.0,9120.388743694471
7509.0,8053.109209857886
7510.0,6888.8042638543375
7511.0,6403.677203019525
7512.0,6209.626378685601
7513.0,5821.524730017751
7514.0,5627.473905683824
7515.0,5530.448493516861
7516.0,5433.423081349901
7517.0,4948.296020515088
7518.0,5045.32143268205
7519.0,5336.397669182938
7520.0,6112.600966518637
7521.0,6791.778851687375
7522.0,6694.753439520413
7523.0,6500.702615186488
7524.0,6597.72802735345
7525.0,6791.778851687375
7526.0,7082.855088188262
7527.0,6985.829676021299
7528.0,6209.626378685601
7529.0,6888.8042638543375
7530.0,9023.363331527513
7531.0,9702.541216696247
7532.0,9120.388743694471
7533.0,8053.109209857886
7534.0,6888.8042638543375
7535.0,6403.677203019525
7536.0,6209.626378685601
7537.0,5821.524730017751
7538.0,5627.473905683824
7539.0,5530.448493516861
7540.0,5433.423081349901
7541.0,4948.296020515088
7542.0,5045.32143268205
7543.0,5336.397669182938
7544.0,6112.600966518637
7545.0,6791.778851687375
7546.0,6694.753439520413
7547.0,6500.702615186488
7548.0,6597.72802735345
7549.0,6791.778851687375
7550.0,7082.855088188262
7551.0,6985.829676021299
7552.0,6209.626378685601
7553.0,6888.8042638543375
7554.0,9023.363331527513
7555.0,9702.541216696247
7556.0,9120.388743694471
7557.0,8053.109209857886
7558.0,6888.8042638543375
7559.0,6403.677203019525
7560.0,6209.626378685601
7561.0,5821.524730017751
7562.0,5627.473905683824
7563.0,5530.448493516861
7564.0,5433.423081349901
7565.0,4948.296020515088
7566.0,5045.32143268205
7567.0,5336.397669182938
7568.0,6112.600966518637
7569.0,6791.778851687375
7570.0,6694.753439520413
7571.0,6500.702615186488
7572.0,6597.72802735345
7573.0,6791.778851687375
7574.0,7082.855088188262
7575.0,6985.829676021299
7576.0,6209.626378685601
7577.0,6888.8042638543375
7578.0,9023.363331527513
7579.0,9702.541216696247
7580.0,9120.388743694471
7581.0,8053.109209857886
7582.0,6888.8042638543375
7583.0,6403.677203019525
7584.0,6209.626378685601
7585.0,5821.524730017751
7586.0,5627.473905683824
7587.0,5530.448493516861
7588.0,5433.423081349901
7589.0,4948.296020515088
7590.0,5045.32143268205
7591.0,5336.397669182938
7592.0,6112.600966518637
7593.0,6791.778851687375
7594.0,6694.753439520413
7595.0,6500.702615186488
7596.0,6597.72802735345
7597.0,6791.778851687375
7598.0,7082.855088188262
7599.0,6985.829676021299
7600.0,6209.626378685601
7601.0,6888.8042638543375
7602.0,9023.363331527513
7603.0,9702.541216696247
7604.0,9120.388743694471
7605.0,8053.109209857886
7606.0,6888.8042638543375
7607.0,6403.677203019525
7608.0,6209.626378685601
7609.0,5821.524730017751
7610.0,5627.473905683824
7611.0,5530.448493516861
7612.0,5433.423081349901
7613.0,4948.296020515088
7614.0,5045.32143268205
7615.0,5336.397669182938
7616.0,6112.600966518637
7617.0,6791.778851687375
7618.0,6694.753439520413
7619.0,6500.702615186488
7620.0,6597.72802735345
7621.0,6791.778851687375
7622.0,7082.855088188262
7623.0,6985.829676021299
7624.0,6209.626378685601
7625.0,6888.8042638543375
7626.0,9023.363331527513
7627.0,9702.541216696247
7628.0,9120.388743694471
7629.0,8053.109209857886
7630.0,6888.8042638543375
7631.0,6403.677203019525
7632.0,6209.626378685601
7633.0,5821.524730017751
7634.0,5627.473905683824
7635.0,5530.448493516861
7636.0,5433.423081349901
7637.0,4948.296020515088
7638.0,5045.32143268205
7639.0,5336.397669182938
7640.0,6112.600966518637
7641.0,6791.778851687375
7642.0,6694.753439520413
7643.0,6500.702615186488
7644.0,6597.72802735345
7645.0,6791.778851687375
7646.0,7082.855088188262
7647.0,6985.829676021299
7648.0,6209.626378685601
7649.0,6888.8042638543375
7650.0,9023.363331527513
7651.0,9702.541216696247
7652.0,9120.388743694471
7653.0,8053.109209857886
7654.0,6888.8042638543375
7655.0,6403.677203019525
7656.0,6209.626378685601
7657.0,5821.524730017751
7658.0,5627.473905683824
7659.0,5530.448493516861
7660.0,5433.423081349901
7661.0,4948.296020515088
7662.0,5045.32143268205
7663.0,5336.397669182938
7664.0,6112.600966518637
7665.0,6791.778851687375
7666.0,6694.753439520413
7667.0,6500.702615186488
7668.0,6597.72802735345
7669.0,6791.778851687375
7670.0,7082.855088188262
7671.0,6985.829676021299
7672.0,6209.626378685601
7673.0,6888.8042638543375
7674.0,9023.363331527513
7675.0,9702.541216696247
7676.0,9120.388743694471
7677.0,8053.109209857886
7678.0,6888.8042638543375
7679.0,6403.677203019525
7680.0,6209.626378685601
7681.0,5821.524730017751
7682.0,5627.473905683824
7683.0,5530.448493516861
7684.0,5433.423081349901
7685.0,4948.296020515088
7686.0,5045.32143268205
7687.0,5336.397669182938
7688.0,6112.600966518637
7689.0,6791.778851687375
7690.0,6694.753439520413
7691.0,6500.702615186488
7692.0,6597.72802735345
7693.0,6791.778851687375
7694.0,7082.855088188262
7695.0,6985.829676021299
7696.0,6209.626378685601
7697.0,6888.8042638543375
7698.0,9023.363331527513
7699.0,9702.541216696247
7700.0,9120.388743694471
7701.0,8053.109209857886
7702.0,6888.8042638543375
7703.0,6403.677203019525
7704.0,6209.626378685601
7705.0,5821.524730017751
7706.0,5627.473905683824
7707.0,5530.448493516861
7708.0,5433.423081349901
7709.0,4948.296020515088
7710.0,5045.32143268205
7711.0,5336.397669182938
7712.0,6112.600966518637
7713.0,6791.778851687375
7714.0,6694.753439520413
7715.0,6500.702615186488
7716.0,6597.72802735345
